,INSTNM,CONTROL,PREDDEG,MENONLY,WOMENONLY,DEBT_MDN,GRAD_DEBT_MDN,RPY_3YR_RT,RPY_5YR_RT,RPY_7YR_RT,C150_L4,LATITUDE,LONGITUDE,NPT4_PRIV,HSI,C150_L4_POOLED,Cluster
4761,Advanced Technical Centers,2.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.1316,25.8066,-80.2871,17921.935411020775,0.0,0.153848352,0
4762,Hawaii Community College,1.0,2.0,0.0,0.0,6481.0,8000.0,0.507575758,0.580310881,0.585152838,0.1935,19.699,-155.0805,17921.935411020775,0.0,0.185970948,0
4763,Regency Beauty Institute-Winston-Salem,3.0,1.0,0.0,0.0,9500.0,14144.0,0.305882353,0.356643357,0.473684211,0.5217,36.0669,-80.2503,20748.0,0.0,0.417439806,2
4764,Robert Fiance Beauty Schools-North Plainfield,3.0,1.0,0.0,0.0,7454.0,7846.0,0.530201342,0.485436893,0.411764706,0.6216,40.6225,-74.427,24871.0,0.0,0.661969014,2
4765,Long Island Beauty School-Hauppauge,3.0,1.0,0.0,0.0,7481.0,7670.0,0.700854701,0.603174603,0.62835249,0.8298,40.8273,-73.2017,13355.0,0.0,0.762711017,3
4766,Buckeye Joint Vocational School,1.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.9036,40.4705,-81.402,17921.935411020775,0.0,0.806815892,3
4767,Sandusky Career Center,1.0,1.0,0.0,0.0,6754.0,9500.0,0.540540541,0.537634409,0.627906977,0.7179,41.4348,-82.7121,17921.935411020775,0.0,0.718590909,3
4768,Greater Altoona Career & Technology Center,1.0,1.0,0.0,0.0,8693.0,9500.0,0.714285714,0.703225806,0.782258065,0.7429,40.5085,-78.3973,17921.935411020775,0.0,0.82145,3
4769,Northeastern Hospital School of Nursing,2.0,1.0,0.0,0.0,18666.0,22051.5,0.5914641030122595,0.767857143,0.775,0.5560809561542526,39.9895,-75.1065,17921.935411020775,0.0,0.5593483426558103,1
4770,Central Texas Beauty College-Temple,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.43,31.0846,-97.3792,4709.0,0.0,0.45,3
4771,Dance Theatre of Harlem Inc,2.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,1.0,40.8292,-73.9438,26545.0,0.0,1.0,3
4772,Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,1.0,1.0,0.0,0.0,9500.0,9500.0,0.576271186,0.557692308,0.62962963,0.8864,42.6483,-79.0403,17921.935411020775,0.0,0.830008,3
4773,Empire Beauty School-Brooklyn,3.0,1.0,0.0,0.0,7392.0,9522.0,0.473684211,0.502248876,0.564929694,0.5938,40.5993,-73.9899,14043.0,0.0,0.666660952,3
4775,Star Career Academy-Philadelphia,3.0,1.0,0.0,0.0,9104.0,9905.0,0.401623687,0.580310881,0.681003584,0.586,40.0747,-75.0343,21152.0,0.0,0.623442453,3
4776,Antonelli College-Hattiesburg,3.0,2.0,0.0,0.0,14750.0,23166.5,0.273288973,0.317154255,0.473645681,0.3373,31.3495,-89.3357,22065.0,0.0,0.32584375,2
4777,Eastern New Mexico University-Ruidoso Campus,1.0,1.0,0.0,0.0,9436.0,16166.0,0.584106729,0.642312579,0.72197084,0.1892,33.3586,-105.6654,17921.935411020775,1.0,0.16215,0
4778,The Bryman School of Arizona,3.0,1.0,0.0,0.0,9500.0,10976.0,0.471404959,0.456564987,0.545148771,0.8368,33.5829,-112.1075,26667.0,0.0,0.826594104,2
4780,Acupuncture and Integrative Medicine College-Berkeley,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,37.8628,-122.2676,17921.935411020775,0.0,0.5593483426558103,3
4781,Estrella Mountain Community College,1.0,2.0,0.0,0.0,5614.5,6136.5,0.54469956,0.608527132,0.682624113,0.1219,33.4807,-112.3432,17921.935411020775,0.0,0.125839848,0
4782,Heartland Community College,1.0,2.0,0.0,0.0,5392.0,7924.5,0.54939759,0.52,0.6961114103049724,0.2275,40.5334,-89.0145,17921.935411020775,0.0,0.243362775,0
4783,University of the Potomac-Washington DC Campus,3.0,3.0,0.0,0.0,12625.0,30500.0,0.422,0.482269504,0.661721068,0.5560809561542526,38.9504,-77.0792,19197.0,0.0,0.5593483426558103,2
4784,Rabbi Jacob Joseph School,2.0,3.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,40.4998,-74.3995,8415.0,0.0,0.5593483426558103,3
4785,Sanford-Brown Institute-Ft Lauderdale,3.0,1.0,0.0,0.0,9500.0,9500.0,0.421609872,0.426555835,0.541905396,0.682,26.2038,-80.1604,17791.0,0.0,0.633552168,2
4786,The Salon Professional Academy-Melbourne,3.0,1.0,0.0,0.0,9267.5,10000.0,0.404958678,0.340909091,0.453333333,0.6557,27.9664,-80.648,14759.0,0.0,0.696774468,2
4787,Fortis Institute-Scranton,3.0,2.0,0.0,0.0,12000.0,16200.0,0.5,0.489583333,0.557114228,0.513,41.4171,-75.6517,28918.0,0.0,0.509977057,2
4788,Milan Institute of Cosmetology-Amarillo,3.0,1.0,0.0,0.0,9500.0,14252.0,0.291276491,0.283973758,0.421052632,0.4813,35.185,-101.8088,16683.0,0.0,0.500005069,2
4790,Seminar L'moros Bais Yaakov,2.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.9323,40.6348,-73.9855,12942.0,0.0,0.906483117,3
4791,Herzing University-Winter Park,3.0,2.0,0.0,0.0,12000.0,22822.0,0.474266474,0.582599119,0.678628389,0.5560809561542526,28.5795,-81.3075,25621.0,0.0,0.5593483426558103,2
4792,Emil Fries Piano Hospital and Training Center,2.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,1.0,45.6259,-122.6455,17921.935411020775,0.0,0.888888889,3
4793,Fairview Beauty Academy,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8864,41.4391,-81.8704,7648.0,0.0,0.826086957,3
4794,Florida College of Natural Health-Pompano Beach,3.0,1.0,0.0,0.0,8107.0,8107.0,0.562694301,0.571529246,0.684402332,0.7109,26.2755,-80.1511,19240.0,0.0,0.635755116,3
4795,National College-Nashville,3.0,2.0,0.0,0.0,13567.5,27588.0,0.255513717,0.191616766,0.418,0.3846,36.0447,-86.7006,20258.0,0.0,0.302201439,2
4796,College of Biblical Studies-Houston,2.0,3.0,0.0,0.0,9828.5,16000.0,0.670157068,0.700854701,0.74912892,0.5560809561542526,29.7167,-95.5066,25343.0,0.0,0.5593483426558103,1
4797,Inner State Beauty School,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8434,41.5199,-81.4945,5384.0,0.0,0.793328667,3
4798,Virginia College-Pensacola,3.0,2.0,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,0.2414,30.4125,-87.216,18211.0,0.0,0.28749125,2
4799,Mid-EastCTC-Adult Education,1.0,1.0,0.0,0.0,5963.0,6861.0,0.589519651,0.554347826,0.676470588,0.7713,39.9372,-81.9761,17921.935411020775,0.0,0.7713,3
4800,Everest University-South Orlando,3.0,2.0,0.0,0.0,6755.0,27500.0,0.220157978,0.269486194,0.552421251,0.5560809561542526,28.4347,-81.4269,22446.0,0.0,0.5593483426558103,2
4801,Polaris Career Center,1.0,1.0,0.0,0.0,6422.5,7000.0,0.643678161,0.620269740799787,0.6961114103049724,0.9504,41.3644,-81.8325,17921.935411020775,0.0,0.9504,3
4802,P&A Scholars Beauty School,3.0,1.0,0.0,0.0,6333.0,6333.0,0.151898734,0.181818182,0.6961114103049724,0.4242,42.3761,-83.1579,14424.0,0.0,0.512187805,2
4803,Rensselaer BOCES-Practical Nursing Program,1.0,1.0,0.0,0.0,9500.0,9500.0,0.560747664,0.620253165,0.669491525,0.8,42.7021,-73.6732,17921.935411020775,0.0,0.851068085,3
4804,ASM Beauty World Academy,3.0,1.0,0.0,0.0,4404.0,4564.0,0.625954198,0.625,0.6961114103049724,0.75,26.046,-80.2321,6993.0,0.0,0.826078261,3
4805,The Salter School-Tewksbury Campus,3.0,1.0,0.0,0.0,7851.0,8758.0,0.484416526,0.489085732,0.522794118,0.6486,42.6115,-71.2868,24607.0,0.0,0.652985421,2
4806,Sanford-Brown College-Collinsville,3.0,1.0,0.0,0.0,11250.0,11250.0,0.355487089,0.455923638,0.6488,0.2569,38.676,-90.0214,17921.935411020775,0.0,0.294546512,0
4807,Sharps Academy of Hair Styling,3.0,1.0,0.0,0.0,11736.651049952276,6500.0,0.677419355,0.620269740799787,0.6961114103049724,0.5560809561542526,42.9119,-83.624,17921.935411020775,0.0,1.0,3
4808,ICC Technical Institute,2.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.7719,29.7399,-95.3766,4542.0,0.0,0.692915748,3
4809,College of Health Care Professions-Northwest,3.0,1.0,0.0,0.0,7938.0,9500.0,0.466543892,0.404895105,0.443171806,0.8486,29.7974,-95.4516,20307.0,0.0,0.785581382,2
4810,School of Professional Horticulture at the New York Botanical Garden,2.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,1.0,40.8668,-73.8807,31850.0,0.0,0.894736842,3
4811,Fortis College-Houston,3.0,1.0,0.0,0.0,9500.0,9500.0,0.399884925,0.378378378,0.465277778,0.6533,29.7243,-95.4932,18380.0,0.0,0.662039985,2
4812,Volunteer Beauty Academy-Madison,3.0,1.0,0.0,0.0,3750.0,7500.0,0.446280992,0.415730337,0.453703704,0.5909,36.2966,-86.7013,9468.0,0.0,0.739126087,3
4813,Watkins College of Art Design & Film,2.0,3.0,0.0,0.0,16000.0,31125.0,0.812121212,0.746153846,0.843971631,0.5560809561542526,36.1947,-86.8059,25540.0,0.0,0.5593483426558103,1
4815,Alhambra Beauty College,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8099,34.0939,-118.129,9079.0,0.0,0.742574627,3
4816,American Auto Institute,3.0,1.0,0.0,0.0,9500.0,9500.0,0.354477612,0.374269006,0.413793103,0.7329,33.8926,-118.2873,21436.0,0.0,0.726684838,2
4818,Avance Beauty College,3.0,1.0,0.0,0.0,7357.0,7851.0,0.696969697,0.634615385,0.657894737,0.7073,32.5814,-117.0622,17474.0,0.0,0.691349383,3
4819,Colton-Redlands-Yucaipa Regional Occupational Program,1.0,1.0,0.0,0.0,5261.0,5511.0,0.5914641030122595,0.620269740799787,0.6961114103049724,0.7957,37.5539372972973,-90.528723003003,17921.935411020775,0.0,0.772247331,3
4820,Copper Mountain Community College,1.0,2.0,0.0,0.0,7743.5,20091.0,0.458563536,0.528455285,0.551136364,0.2147,34.1405,-116.2139,17921.935411020775,0.0,0.176596739,0
4821,Diversified Vocational College,3.0,1.0,0.0,0.0,6250.0,6500.0,0.790697674,0.620269740799787,0.6961114103049724,0.6513,34.0559,-118.2724,12573.0,0.0,0.654514015,3
4822,Bristol University,3.0,1.0,0.0,0.0,6258.5,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,33.796,-117.8822,14216.0,0.0,0.5593483426558103,3
4823,UEI College-Fresno,3.0,1.0,0.0,0.0,9500.0,9500.0,0.344733242,0.392318244,0.455252918,0.6413,36.7689,-119.7257,24655.0,0.0,0.671625637,2
4825,Wyotech-Long Beach,3.0,1.0,0.0,0.0,9500.0,9500.0,0.324015444,0.326746234,0.442235734,0.6709,33.791,-118.2202,29988.0,0.0,0.64717823,2
4826,Santiago Canyon College,1.0,1.0,0.0,0.0,4750.0,5069.5,0.601092896,0.609756098,0.6961114103049724,0.3162,33.7966,-117.7681,17921.935411020775,1.0,0.315036042,0
4827,Southern California Institute of Technology,3.0,1.0,0.0,0.0,9500.0,9500.0,0.739010989,0.441860465,0.600574713,0.5560809561542526,33.8327,-117.919,24747.0,0.0,0.5593483426558103,2
4828,Soka University of America,2.0,3.0,0.0,0.0,19000.0,19000.0,0.863013699,0.620269740799787,0.6961114103049724,0.5560809561542526,33.5494,-117.7349,10450.0,0.0,0.5593483426558103,1
4829,Summit College,3.0,1.0,0.0,0.0,9500.0,11638.0,0.406148867,0.441646489,0.568134172,0.7015,34.054,-117.3098,20366.0,0.0,0.705099217,2
4830,Advance Beauty College,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8577,33.7599,-117.9526,17921.935411020775,0.0,0.875138231,3
4831,World Mission University,2.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,34.0788,-118.3091,14553.0,0.0,0.5593483426558103,3
4832,Yo San University of Traditional Chinese Medicine,2.0,4.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,33.9929,-118.4429,17921.935411020775,0.0,0.5593483426558103,3
4833,Coast Career Institute,3.0,1.0,0.0,0.0,5894.0,7389.0,0.190909091,0.620269740799787,0.6961114103049724,0.8725,34.0366,-118.263,11173.0,0.0,0.894814592,3
4835,Delta College Inc,3.0,1.0,0.0,0.0,4916.0,4916.0,0.608695652,0.558897243,0.669724771,0.6643,30.4675,-90.0867,15592.0,0.0,0.585536842,3
4836,Colorado Technical University-Sioux Falls,3.0,3.0,0.0,0.0,15834.0,35500.0,0.433425623,0.476865296,0.557142857,0.5560809561542526,43.4969,-96.7736,17921.935411020775,0.0,0.5593483426558103,2
4838,Tri-State Cosmetology Institute,3.0,1.0,0.0,0.0,5516.0,5546.5,0.666666667,0.578947368,0.554817276,0.6232,31.7763,-106.3895,14013.0,0.0,0.634015686,3
4839,Widener University-Harrisburg Campus,2.0,4.0,0.0,0.0,20850.0,27800.0,0.827122786,0.854815864,0.865642994,0.5560809561542526,40.3249,-76.8546,17921.935411020775,0.0,0.5593483426558103,1
4840,Volunteer Beauty Academy-Nashville,3.0,1.0,0.0,0.0,6969.0,8552.5,0.382352941,0.433962264,0.472527473,0.5,36.0479,-86.7151,8940.0,0.0,0.719308772,3
4841,Frontier Community College,1.0,1.0,0.0,0.0,4750.0,4813.0,0.698529412,0.691358025,0.6,0.5714,38.3823,-88.3921,17921.935411020775,0.0,0.410251282,0
4842,Lincoln Trail College,1.0,2.0,0.0,0.0,3500.0,4145.5,0.695652174,0.685950413,0.565217391,0.4348,39.0193,-87.6888,17921.935411020775,0.0,0.437167213,0
4844,American Institute of Interior Design,3.0,1.0,0.0,0.0,11736.651049952276,8313.0,0.5914641030122595,0.620269740799787,0.6961114103049724,0.8824,33.6047,-111.7149,15348.0,0.0,0.902478049,3
4845,Brookline College-Tempe,3.0,1.0,0.0,0.0,9500.0,9500.0,0.229979879,0.240723982,0.366652488,0.5728,33.4161,-111.9609,23383.0,0.0,0.567287358,2
4846,Baker College of Auburn Hills,2.0,2.0,0.0,0.0,11666.5,24314.5,0.522786628,0.537119622,0.61690232,0.5560809561542526,42.6599,-83.249,13373.0,0.0,0.5593483426558103,2
4847,Baker College of Clinton Township,2.0,2.0,0.0,0.0,11666.5,24314.5,0.522786628,0.537119622,0.61690232,0.5560809561542526,42.5532,-82.9091,13174.0,0.0,0.5593483426558103,2
4848,Inter American University of Puerto Rico-School of Optometry,2.0,4.0,0.0,0.0,7250.0,8500.0,0.480897076,0.470375039,0.521655863,0.5560809561542526,18.3523,-66.1827,17921.935411020775,0.0,0.5593483426558103,2
4849,Schiller International University,3.0,3.0,0.0,0.0,9500.0,26300.0,0.493506494,0.731707317,0.761904762,0.5560809561542526,27.8943,-82.7575,29292.0,0.0,0.5593483426558103,2
4850,Vatterott College-Springfield,3.0,1.0,0.0,0.0,16273.0,23116.0,0.275681482,0.336936637,0.462551147,0.4877,37.2102,-93.275,17818.0,0.0,0.563475556,2
4851,Vatterott College-Joplin,3.0,2.0,0.0,0.0,16273.0,23116.0,0.275681482,0.336936637,0.462551147,0.3151,37.0828,-94.502,18231.0,0.0,0.416018033,2
4852,Vatterott College-Kansas City,3.0,1.0,0.0,0.0,16273.0,23116.0,0.275681482,0.336936637,0.462551147,0.4497,39.0544,-94.475,17927.0,0.0,0.522360179,2
4853,Coconino Community College,1.0,2.0,0.0,0.0,6196.0,13622.5,0.492753623,0.491017964,0.532894737,0.0476,35.1713,-111.6456,17921.935411020775,0.0,0.0482875,0
4854,Sanford-Brown College-Houston,3.0,1.0,0.0,0.0,9500.0,9500.0,0.421609872,0.426555835,0.541905396,0.5386,29.7287,-95.5488,17404.0,0.0,0.547166008,2
4855,Sanford-Brown Institute-Jacksonville,3.0,1.0,0.0,0.0,9500.0,9500.0,0.409117821,0.493103448,0.622064688,0.5967,30.1824,-81.5479,18635.0,0.0,0.583788006,2
4856,Sanford-Brown College-Dallas,3.0,1.0,0.0,0.0,9500.0,9500.0,0.481701874,0.491080797,0.588796945,0.5219,32.8198,-96.8672,17684.0,0.0,0.51475,2
4857,Baker College of Cadillac,2.0,2.0,0.0,0.0,11666.5,24314.5,0.522786628,0.537119622,0.61690232,0.5560809561542526,44.268,-85.38,13498.0,0.0,0.5593483426558103,2
4858,Emma's Beauty Academy-Juana Diaz,3.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.6489,18.0389,-66.5089,4887.0,0.0,0.664914305,3
4859,Franklin Academy,2.0,1.0,0.0,0.0,3554.0,5484.5,0.537735849,0.609195402,0.553398058,0.3488,35.2021,-84.8562,11087.0,0.0,0.386334091,0
4861,Pima Medical Institute-Denver,3.0,1.0,0.0,0.0,8708.0,9498.0,0.614709852,0.573035096,0.612936084,0.6575,39.8304,-105.0019,14511.0,0.0,0.680300428,3
4862,Fortis College-Miami,3.0,1.0,0.0,0.0,10797.0,12285.0,0.517579722,0.436885246,0.681564246,0.6791,25.7699,-80.324,18301.0,0.0,0.669210269,3
4863,ASA College,3.0,2.0,0.0,0.0,10500.0,13895.0,0.398449612,0.395451211,0.552796726,0.3163,40.6924,-73.986,22312.0,0.0,0.326626877,2
4864,Ohio State School of Cosmetology-Westerville,3.0,1.0,0.0,0.0,6650.0,8144.0,0.733333333,0.752212389,0.811764706,0.7978,40.0949,-82.9238,15023.0,0.0,0.798591367,3
4865,Nationwide Beauty Academy,3.0,1.0,0.0,0.0,6500.0,9900.0,0.746835443,0.761904762,0.811188811,0.8182,39.985,-83.1475,15228.0,0.0,0.824995,3
4866,Yeshivas Novominsk,2.0,3.0,1.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,40.6236,-73.9899,7178.0,0.0,0.5593483426558103,3
4868,Kiamichi Technology Center-Stigler,1.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.0909,35.2484,-95.1082,17921.935411020775,0.0,0.142859184,0
4869,Rabbinical College of Ohr Shimon Yisroel,2.0,3.0,1.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.5560809561542526,40.7042,-73.9565,6152.0,0.0,0.5593483426558103,3
4870,Carroll Community College,1.0,2.0,0.0,0.0,4500.0,5980.0,0.5914641030122595,0.620269740799787,0.6961114103049724,0.2617,39.5318,-76.9911,17921.935411020775,0.0,0.273110084,0
4871,University of Phoenix-Southern Arizona Campus,3.0,3.0,0.0,0.0,18532.0,35500.0,0.406534043,0.466682726,0.688636451,0.5560809561542526,32.2178,-110.8758,19537.0,0.0,0.5593483426558103,2
4872,University of Phoenix-Colorado Campus,3.0,3.0,0.0,0.0,18532.0,35500.0,0.406534043,0.466682726,0.688636451,0.5560809561542526,39.5516,-104.8734,18839.0,0.0,0.5593483426558103,2
4873,University of Phoenix-Albuquerque Campus,3.0,3.0,0.0,0.0,18532.0,35500.0,0.406534043,0.466682726,0.688636451,0.5560809561542526,35.1971,-106.5852,18089.0,0.0,0.5593483426558103,2
4874,University of Phoenix-Bay Area Campus,3.0,3.0,0.0,0.0,18532.0,35500.0,0.406534043,0.466682726,0.688636451,0.5560809561542526,37.4085,-121.9442,19642.0,0.0,0.5593483426558103,2
4875,University of Phoenix-Southern California Campus,3.0,3.0,0.0,0.0,18532.0,35500.0,0.406534043,0.466682726,0.688636451,0.5560809561542526,33.6858,-117.885,20109.0,0.0,0.5593483426558103,2
4876,Galen College of Nursing-Tampa Bay,3.0,2.0,0.0,0.0,15800.0,20890.0,0.675230061,0.634160757,0.715898401,0.5946,27.8587,-82.6402,21192.0,0.0,0.645528571,2
4877,Galen College of Nursing-San Antonio,3.0,1.0,0.0,0.0,15800.0,20890.0,0.675230061,0.634160757,0.715898401,0.6086,29.5077,-98.5857,17921.935411020775,0.0,0.693506198,3
4879,Sarasota School of Massage Therapy,3.0,1.0,0.0,0.0,7705.0,7705.0,0.769230769,0.696,0.808823529,0.5972,27.3897,-82.4867,20743.0,0.0,0.670472727,3
4880,Westwood College-Dupage,3.0,3.0,0.0,0.0,20687.0,36833.0,0.369966443,0.417360285,0.552615755,0.5560809561542526,41.7559,-88.0439,23958.0,0.0,0.5593483426558103,2
4881,Wright Career College,2.0,1.0,0.0,0.0,11875.0,25250.0,0.209893507,0.222406181,0.355097941,0.5560809561542526,38.9311,-94.6344,12865.0,0.0,0.5593483426558103,2
4882,Daymar College-Louisville,3.0,2.0,0.0,0.0,13736.5,23563.0,0.265269245,0.305471125,0.461165049,0.5560809561542526,38.1562,-85.6843,25972.0,0.0,0.5593483426558103,2
4883,Schuyler Steuben Chemung Tioga Allegany BOCES,1.0,1.0,0.0,0.0,9500.0,9500.0,0.617142857,0.638297872,0.723809524,0.7857,42.1922,-77.1362,17921.935411020775,0.0,0.864832432,3
4884,Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,1.0,1.0,0.0,0.0,11736.651049952276,9500.0,0.643564356,0.575342466,0.684210526,0.9444,42.5855,-75.5219,17921.935411020775,0.0,0.949955,3
4885,DCI Career Institute,3.0,1.0,0.0,0.0,9500.0,9500.0,0.516717325,0.424,0.530232558,0.831,40.6743,-80.314,15672.0,0.0,0.816579913,3
4886,Central Susquehanna Intermediate Unit LPN Career,1.0,1.0,0.0,0.0,9500.0,9500.0,0.752066116,0.81512605,0.732673267,0.931,40.9631,-76.8985,17921.935411020775,0.0,0.893943939,3
4887,Myotherapy College of Utah,3.0,1.0,0.0,0.0,8233.0,8233.0,0.744,0.74,0.888,0.8125,40.7217,-111.9014,18930.0,0.0,0.692310256,3
4888,Graham Webb International Academy of Hair,3.0,1.0,0.0,0.0,9500.0,9500.0,0.8125,0.854166667,0.832460733,0.7313,38.8951,-77.0693,13387.0,0.0,0.76840113,3
4889,City College-Gainesville,2.0,2.0,0.0,0.0,18470.0,26300.0,0.351529694,0.406623735,0.577988338,0.5560809561542526,29.656,-82.4168,26094.0,0.0,0.5593483426558103,2
4890,Arizona State University-West,1.0,3.0,0.0,0.0,16250.0,20375.0,0.802837511,0.818742479,0.86040211,0.5560809561542526,37.5539372972973,-90.528723003003,17921.935411020775,0.0,0.5593483426558103,1
4891,Connecticut Center for Massage Therapy-Westport,3.0,1.0,0.0,0.0,7198.0,7600.0,0.753731343,0.818853974,0.860640301,0.6563,41.1335,-73.3678,18973.0,0.0,0.688915556,3
4892,ITT Technical Institute-Jacksonville,3.0,2.0,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,0.5560809561542526,30.1992,-81.7491,24340.0,0.0,0.5593483426558103,2
4893,G Skin & Beauty Institute,3.0,1.0,0.0,0.0,7597.0,7917.0,0.71641791,0.765,0.777777778,0.5684,41.8516,-87.9483,20895.0,0.0,0.622207407,3
4894,Cosmetology Training Center,3.0,1.0,0.0,0.0,6551.0,7100.5,0.788888889,0.776315789,0.755813953,0.8333,30.2091,-92.0381,8963.0,0.0,0.862072414,3
4895,Stage One-The Hair School,3.0,1.0,0.0,0.0,7833.0,9833.0,0.634482759,0.648854962,0.603658537,0.5672,30.1961,-93.2215,8710.0,0.0,0.612627027,3
4896,Empire Beauty School-Malden,3.0,1.0,0.0,0.0,6392.5,8167.0,0.541509434,0.595419847,0.666666667,0.6154,42.4274,-71.0766,14408.0,0.0,0.642882143,3
4897,Minnesota School of Business-Brooklyn Center,3.0,2.0,0.0,0.0,21905.0,31061.5,0.621832669,0.645784268,0.691300791,0.5560809561542526,45.0627,-93.3118,17145.0,0.0,0.5593483426558103,1
4898,ITT Technical Institute-Omaha,3.0,2.0,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,0.5560809561542526,41.2115,-96.0669,24246.0,0.0,0.5593483426558103,2
4899,Omaha School of Massage and Healthcare of Herzing University,3.0,1.0,0.0,0.0,12000.0,22822.0,0.474266474,0.582599119,0.678628389,0.6364,41.2059,-96.0632,20988.0,0.0,0.576259322,2
4900,Xenon International Academy-Omaha,3.0,1.0,0.0,0.0,12000.0,12000.0,0.869300912,0.842105263,0.903508772,0.6667,41.2013,-96.0441,13596.0,0.0,0.664957592,3
4901,Capri Institute of Hair Design-Brick,3.0,1.0,0.0,0.0,6500.0,9278.5,0.6,0.735294118,0.695067265,0.6415,40.0392,-74.1432,16266.0,0.0,0.626813876,3
4902,Capri Institute of Hair Design-Kenilworth,3.0,1.0,0.0,0.0,7175.5,7722.0,0.647887324,0.668831169,0.731182796,0.7808,40.6895,-74.294,21731.0,0.0,0.766230519,3
4903,Capri Institute of Hair Design-Paramus,3.0,1.0,0.0,0.0,6333.0,6333.0,0.733990148,0.741935484,0.75,0.7395,40.9629,-74.0713,17218.0,0.0,0.685705714,3
4904,Orlo School of Hair Design and Cosmetology,3.0,1.0,0.0,0.0,5886.0,7100.0,0.76142132,0.724867725,0.714285714,0.7662,42.6738,-73.7843,12169.0,0.0,0.790285484,3
4905,Delaware Area Career Center,1.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.9321,40.2318,-83.0391,17921.935411020775,0.0,0.888142373,3
4906,Eastland-Fairfield Career and Technical Schools,1.0,1.0,0.0,0.0,6500.0,9301.0,0.653631285,0.592741935,0.666666667,0.8598,39.8867,-82.8843,17921.935411020775,0.0,0.878707869,3
4907,Empire Beauty School-Cincinnati,3.0,1.0,0.0,0.0,8893.0,12425.0,0.775700935,0.84,0.87628866,0.6613,39.2203,-84.5844,13535.0,0.0,0.7249975,3
4908,Mahoning County Career and Technical Center,1.0,1.0,0.0,0.0,5500.0,6000.0,0.5914641030122595,0.620269740799787,0.6961114103049724,1.0,41.0327,-80.7877,17921.935411020775,0.0,1.0,3
4909,Ohio Hi Point Joint Vocational School District,1.0,1.0,0.0,0.0,8007.0,11075.0,0.728070175,0.575342466,0.684210526,0.8636,40.371,-83.7183,17921.935411020775,0.0,0.79545,3
4910,Pickaway Ross Joint Vocational School District,1.0,1.0,0.0,0.0,6563.0,6817.0,0.661290323,0.642857143,0.759259259,0.8326,39.44,-82.9613,17921.935411020775,0.0,0.821680738,3
4911,Pioneer Career and Technology Center,1.0,1.0,0.0,0.0,11736.651049952276,16782.101893453146,0.5914641030122595,0.620269740799787,0.6961114103049724,0.9355,40.9019,-82.6668,17921.935411020775,0.0,0.9355,3
