,INSTNM,CONTROL,PREDDEG,MENONLY,WOMENONLY,DEBT_MDN,GRAD_DEBT_MDN,RPY_3YR_RT,RPY_5YR_RT,RPY_7YR_RT,C150_L4,LATITUDE,LONGITUDE,NPT4_PRIV,HSI,C150_L4_POOLED,Cluster
1339,Waldorf College,3,3,0.0,0.0,12000.0,22201.0,0.762032086,0.811145511,0.861861862,,43.2622,-93.64,19306.0,0.0,,2
1340,Wartburg College,2,3,0.0,0.0,24124.0,27000.0,0.904392765,0.929873773,0.951797386,,42.7276,-92.4809,22124.0,0.0,,2
1341,Wartburg Theological Seminary,2,4,0.0,0.0,,,,,,,42.4852,-90.6911,,0.0,,0
1342,College of Hair Design,3,1,0.0,0.0,7159.5,9500.0,0.622222222,0.493150685,0.670212766,0.6341,42.4783,-92.3238,9195.0,0.0,0.60975,0
1343,Western Iowa Tech Community College,1,1,0.0,0.0,6933.5,11612.0,0.605685465,0.696456901,0.754283138,0.2042,42.483,-96.3489,,0.0,0.20589582,3
1344,William Penn University,2,3,0.0,0.0,18740.0,25563.0,0.71057047,0.739482201,0.808650066,,41.3089,-92.6483,18068.0,0.0,,2
1345,Allen County Community College,1,1,0.0,0.0,5125.0,8298.0,0.532381998,0.646214099,0.692946058,0.2286,37.9377,-95.3968,,0.0,0.253717065,3
1346,Baker University,2,3,0.0,0.0,21353.0,25291.0,0.845688351,0.848837209,0.898493259,,38.7773,-95.1882,18100.0,0.0,,2
1347,Barton County Community College,1,2,0.0,0.0,7319.5,10094.5,0.616033755,0.637362637,0.696832579,0.2965,38.4033,-98.7317,,0.0,0.286683223,3
1348,Benedictine College,2,3,0.0,0.0,19500.0,26250.0,0.892205638,0.896551724,0.906441718,,39.573,-95.1114,21353.0,0.0,,2
1349,Bethany College,2,3,0.0,0.0,15750.0,27000.0,0.765765766,0.770392749,0.846698113,,38.5786,-97.6732,18807.0,0.0,,2
1350,Bethel College-North Newton,2,3,0.0,0.0,15090.0,26495.0,0.868613139,0.860294118,0.898734177,,38.0753,-97.3426,18539.0,0.0,,2
1351,Brown Mackie College-Kansas City,3,2,0.0,0.0,9671.0,18809.5,0.513011152,0.456018519,0.568627451,,38.9529,-94.7343,19492.0,0.0,,1
1352,Brown Mackie College-Salina,3,2,0.0,0.0,9671.0,18809.5,0.513011152,0.456018519,0.568627451,,38.8398,-97.6097,19143.0,0.0,,1
1353,Bryan University,3,2,0.0,0.0,22077.0,25111.0,0.295,0.372013652,0.471014493,0.2963,39.0387,-95.7437,19560.0,0.0,0.372247445,1
1354,Butler Community College,1,2,0.0,0.0,6500.0,12000.0,0.647575545,0.672051696,0.663115846,0.2255,37.8064,-96.8827,,0.0,0.217959585,3
1355,Central Baptist Theological Seminary,2,4,0.0,0.0,,,,,,,39.0094,-94.8384,,0.0,,0
1356,Central Christian College of Kansas,2,3,0.0,0.0,8821.0,21035.0,0.811594203,0.846153846,0.759656652,,38.358,-97.6674,19630.0,0.0,,2
1357,Cloud County Community College,1,1,0.0,0.0,5500.0,9000.0,0.638636364,0.683804627,0.680876979,0.2094,39.5542,-97.6641,,0.0,0.199587898,3
1358,Coffeyville Community College,1,2,0.0,0.0,5250.0,7155.5,0.441774492,0.467105263,0.556291391,0.3433,37.0338,-95.6214,,0.0,0.347401631,3
1359,Colby Community College,1,2,0.0,0.0,5533.0,10053.0,0.78313253,0.784786642,0.825082508,0.5531,39.378,-101.0513,,0.0,0.530138254,0
1360,Cowley County Community College,1,2,0.0,0.0,5721.0,8000.0,0.589698046,0.570754717,0.588202867,0.2866,37.0619,-97.0419,,0.0,0.285805811,3
1361,Marinello Schools of Beauty-Manhattan,3,1,0.0,0.0,9500.0,12499.0,0.452830189,0.555555556,0.666666667,0.5867,39.1795,-96.5639,14065.0,0.0,0.58956194,0
1362,Dodge City Community College,1,2,0.0,0.0,5500.0,8875.0,0.56768559,0.572,0.6125,0.4145,37.7778,-100.0373,,0.0,0.379502886,3
1363,Donnelly College,2,2,0.0,0.0,4750.0,11750.0,0.310185185,0.272373541,0.265625,,39.1122,-94.651,7157.0,1.0,,1
1364,Emporia State University,1,3,0.0,0.0,14000.0,21000.0,0.810067462,0.831973899,0.856890459,,38.4126,-96.1795,,0.0,,2
1365,Flint Hills Technical College,1,1,0.0,0.0,9500.0,11000.0,0.68452381,0.666666667,0.767175573,0.6814,38.421,-96.2236,,0.0,0.67942488,0
1366,Fort Hays State University,1,3,0.0,0.0,11606.0,20075.0,0.845186782,0.848823756,0.877477477,,38.8724,-99.3405,,0.0,,2
1367,Barclay College,2,3,0.0,0.0,12625.0,19045.0,0.632653061,0.75,0.906542056,,37.6207,-99.104,20860.0,0.0,,2
1368,Friends University,2,3,0.0,0.0,20834.0,25000.0,0.768719807,0.788135593,0.818389492,,37.6785,-97.3667,18479.0,0.0,,2
1369,Fort Scott Community College,1,1,0.0,0.0,5679.5,6125.0,0.506419401,0.649350649,0.675990676,0.6749,37.8162,-94.716,,0.0,0.591964828,0
1370,Garden City Community College,1,2,0.0,0.0,4969.5,7029.0,0.720930233,0.705494505,0.718152866,0.3341,37.971,-100.8474,,0.0,0.331327711,3
1371,Haskell Indian Nations University,1,3,0.0,0.0,,,,,,,38.9378,-95.2325,,0.0,,0
1372,Hays Academy of Hair Design,3,1,0.0,0.0,9619.0,9833.0,0.674698795,0.583333333,0.782051282,0.7627,38.872,-99.331,12943.0,0.0,0.752682796,0
1373,Hesston College,2,2,0.0,0.0,12000.0,15000.0,0.88372093,0.881619938,0.896296296,0.5437,38.1345,-97.4333,17240.0,0.0,0.516122581,2
1374,Highland Community College,1,1,0.0,0.0,6098.0,11000.0,0.567721006,0.675706215,0.635428571,0.3203,39.8603,-95.2726,,0.0,0.331402932,3
1375,Hutchinson Community College,1,2,0.0,0.0,6094.0,10000.0,0.667344173,0.693968727,0.686915888,0.286,38.0668,-97.9196,,0.0,0.296432399,3
1376,Independence Community College,1,1,0.0,0.0,3118.0,3968.0,0.553921569,0.615819209,0.641860465,0.2163,37.1956,-95.7205,,0.0,0.245686667,3
1377,Johnson County Community College,1,2,0.0,0.0,5500.5,10500.0,0.684234336,0.691884457,0.748571429,0.1369,38.9238,-94.7306,,0.0,0.132689787,3
1378,Concorde Career Colleges,3,1,0.0,0.0,9500.0,9500.0,0.398135819,0.323529412,0.456022945,,39.0686,-94.5901,18868.0,0.0,,1
1379,Kansas City Kansas Community College,1,2,0.0,0.0,8250.0,11500.0,0.529739777,0.540611354,0.641556291,0.2021,39.1219,-94.7481,,0.0,0.226990724,3
1380,University of Kansas,1,3,0.0,0.0,14799.0,20114.0,0.873106369,0.881508079,0.899149858,,38.9574,-95.2459,,0.0,,2
1381,Newman University,2,3,0.0,0.0,16945.0,21625.0,0.802488336,0.81554878,0.863692689,,37.6723,-97.3788,17331.0,0.0,,2
1382,Old Town Barber College-Wichita,3,1,0.0,0.0,10499.0,13500.0,0.209302326,0.231707317,0.315789474,0.4,37.6858,-97.3234,14133.0,0.0,0.319317647,1
1383,Kansas State University,1,3,0.0,0.0,17000.0,22500.0,0.861573374,0.896726947,0.927716611,,39.1886,-96.5811,,0.0,,2
1384,Kansas Wesleyan University,2,3,0.0,0.0,15455.0,23140.0,0.787762906,0.814453125,0.823170732,,38.8139,-97.6095,20847.0,0.0,,2
1385,Washburn Institute of Technology,1,1,0.0,0.0,13228.0,18500.0,0.691807542,0.74783237,0.80776699,0.8289,39.0461,-95.7498,,0.0,0.821402857,0
1386,La Baron Hairdressing Academy-Overland Park,3,1,0.0,0.0,,,0.634615385,0.75,0.733333333,0.625,38.9818,-94.6758,8551.0,0.0,0.808514894,0
1387,Labette Community College,1,2,0.0,0.0,5606.0,9000.0,0.699438202,0.721763085,0.736470588,0.1106,37.3391,-95.2554,,0.0,0.130980952,3
1388,Manhattan Area Technical College,1,2,0.0,0.0,8000.0,10020.0,0.799065421,0.847222222,0.853333333,0.3778,39.1978,-96.6157,,0.0,0.400035135,3
1389,Manhattan Christian College,2,3,0.0,0.0,13000.0,19500.0,0.875,0.894472362,0.888888889,,39.1858,-96.579,15525.0,0.0,,2
1390,McPherson College,2,3,0.0,0.0,15000.0,24500.0,0.797385621,0.81570997,0.896067416,,38.3715,-97.6443,20191.0,0.0,,2
1391,MidAmerica Nazarene University,2,3,0.0,0.0,15000.0,17433.0,0.849168646,0.893350063,0.89254386,,38.8726,-94.7826,18980.0,0.0,,2
1392,Neosho County Community College,1,1,0.0,0.0,5500.0,10351.0,0.746268657,0.611854685,0.686940966,0.2241,37.67,-95.4647,,0.0,0.216455556,3
1393,North Central Kansas Technical College,1,1,0.0,0.0,9500.0,9500.0,0.736842105,0.77167019,0.824719101,0.6222,39.4816,-98.1109,,0.0,0.655389006,0
1394,Northwest Kansas Technical College,1,1,0.0,0.0,7564.0,9500.0,0.75708502,0.705,0.826989619,0.622,39.3464,-101.7002,,0.0,0.684333333,0
1395,Ottawa University-Ottawa,2,3,0.0,0.0,17000.0,25000.0,0.724907063,0.750618812,0.841006424,,38.6029,-95.2638,17748.0,0.0,,2
1396,Ottawa University-Kansas City,2,3,0.0,0.0,17000.0,25000.0,0.724907063,0.750618812,0.841006424,,38.9309,-94.6894,,0.0,,2
1397,Pittsburg State University,1,3,0.0,0.0,13377.5,20250.0,0.805863708,0.832113646,0.866482867,,37.3913,-94.7048,,0.0,,2
1398,Pratt Community College,1,1,0.0,0.0,5500.0,8326.0,0.783001808,0.775862069,0.795121951,0.398,37.6539,-98.714,,0.0,0.359439146,3
1399,University of Saint Mary,2,3,0.0,0.0,18385.0,24250.0,0.798525799,0.852739726,0.882352941,,39.2773,-94.9069,15886.0,0.0,,2
1400,Salina Area Technical College,1,1,0.0,0.0,5500.0,5500.0,0.602870813,0.727272727,0.801369863,0.6149,38.7938,-97.6379,,0.0,0.612697183,0
1401,Seward County Community College and Area Technical School,1,2,0.0,0.0,4500.0,5500.0,0.730496454,0.75,0.762214984,0.3233,37.0598,-100.9177,,1.0,0.361800724,3
1402,Sidneys Hair Dressing College,3,1,0.0,0.0,9702.0,9702.0,0.537634409,0.661016949,0.811764706,0.5472,38.057,-97.9126,10296.0,0.0,0.598290598,0
1403,Southwestern College,2,3,0.0,0.0,19192.0,25350.0,0.823677582,0.841886269,0.869942197,,37.2493,-96.9783,21201.0,0.0,,2
1404,Sterling College,2,3,0.0,0.0,14500.0,26250.0,0.781002639,0.764705882,0.779661017,,38.2198,-98.21,16264.0,0.0,,2
1405,Tabor College,2,3,0.0,0.0,15000.0,21250.0,0.880636605,0.817275748,0.87854251,,38.3486,-97.201,21885.0,0.0,,2
1406,Washburn University,1,3,0.0,0.0,13228.0,18500.0,0.691807542,0.74783237,0.80776699,,39.035,-95.7023,,0.0,,2
1407,Wichita Area Technical College,1,1,0.0,0.0,6604.0,9092.0,0.550087873,0.609090909,0.654611212,0.4874,37.7572,-97.2263,,0.0,0.4874,0
1408,Wichita State University,1,3,0.0,0.0,15250.0,21750.0,0.798867497,0.810146862,0.851027397,,37.7165,-97.2967,,0.0,,2
1409,Wichita Technical Institute,3,1,0.0,0.0,13833.0,16500.0,0.419489559,0.356897735,0.511853448,0.6385,37.657,-97.3718,22034.0,0.0,0.62608166,1
1410,Alice Lloyd College,2,3,0.0,0.0,6700.0,17000.0,0.699300699,0.698924731,0.803278689,,37.3351,-82.8751,9014.0,0.0,,0
1411,Asbury University,2,3,0.0,0.0,20325.0,26000.0,0.881410256,0.928730512,0.929791271,,37.862,-84.6626,24126.0,0.0,,2
1412,Asbury Theological Seminary,2,4,0.0,0.0,,,,,,,37.8637,-84.6619,,0.0,,0
1413,Ashland Community and Technical College,1,1,0.0,0.0,7233.0,12390.0,0.47923588,0.50698174,0.503259452,0.1954,38.4692,-82.6507,,0.0,0.193241117,3
1414,Barrett and Company School of Hair Design,3,1,0.0,0.0,3465.0,3605.0,,,,0.7143,37.8664,-84.5799,8740.0,0.0,0.6786,0
1415,Bellarmine University,2,3,0.0,0.0,19500.0,25000.0,0.885641677,0.911479945,0.914438503,,38.2191,-85.7049,23487.0,0.0,,2
1416,Berea College,2,3,0.0,0.0,5496.5,5750.0,0.807799443,0.871287129,0.870646766,,37.5733,-84.2893,1776.0,0.0,,0
1417,PJ's College of Cosmetology-Bowling Green,3,1,0.0,0.0,7475.0,10000.0,0.303691275,0.402234637,0.482200647,0.2576,36.9799,-86.4677,6938.0,0.0,0.23961875,3
1418,Southcentral Kentucky Community and Technical College,1,1,0.0,0.0,8210.0,14642.5,0.403389831,0.614583333,0.671087533,0.2039,36.9848,-86.4767,,0.0,0.242600469,3
1419,Brescia University,2,3,0.0,0.0,12146.5,29347.0,0.74912892,0.777777778,0.861344538,,37.769,-87.1115,12172.0,0.0,,2
1420,Campbellsville University,2,3,0.0,0.0,12000.0,19500.0,0.662626263,0.808275862,0.815864023,,37.3433,-85.3489,13483.0,0.0,,2
1421,Bluegrass Community and Technical College,1,1,0.0,0.0,8000.0,14977.0,0.459047619,0.530915732,0.58056266,0.1848,38.0245,-84.5023,,0.0,0.189844199,3
1422,Centre College,2,3,0.0,0.0,21450.0,26063.0,0.929054054,0.952191235,,,37.6451,-84.7792,23381.0,0.0,,2
1423,Clear Creek Baptist Bible College,2,3,0.0,0.0,,,,,,,36.7252,-83.7277,6191.0,0.0,,0
1424,Paul Mitchell the School-Lexington,3,1,0.0,0.0,12000.0,20000.0,0.477876106,,,0.35,37.9801,-84.5514,9874.0,0.0,0.394747368,3
1425,Collins School of Cosmetology,3,1,0.0,0.0,,,,,,0.6154,36.6055,-83.7152,1435.0,0.0,0.6666875,0
1426,Galen College of Nursing-Louisville,3,1,0.0,0.0,15800.0,20890.0,0.675230061,0.634160757,0.715898401,0.6217,38.2773,-85.6976,,0.0,0.704530844,0
1427,University of the Cumberlands,2,3,0.0,0.0,9500.0,21505.5,0.708276798,0.75,0.800807537,,36.7365,-84.1624,17011.0,0.0,,2
1428,Eastern Kentucky University,1,3,0.0,0.0,14921.5,23179.5,0.698525674,0.740567,0.788197097,,37.7404,-84.3014,,0.0,,2
1429,Elizabethtown Community and Technical College,1,1,0.0,0.0,7599.0,14037.0,0.466287571,0.582772544,0.660766962,0.2344,37.7031,-85.8614,,0.0,0.274764243,3
1430,Frontier Nursing University,2,4,0.0,0.0,,,,,,,37.1636,-83.3764,,0.0,,0
1431,Georgetown College,2,3,0.0,0.0,21445.0,27000.0,0.878350515,0.895522388,0.923747277,,38.2079,-84.5546,18638.0,0.0,,2
1432,PJ's College of Cosmetology-Glasgow,3,1,0.0,0.0,6333.0,10000.0,0.481012658,0.428571429,0.594936709,0.1333,37.0117,-85.9249,10865.0,0.0,0.13998,3
1433,Hazard Community and Technical College,1,1,0.0,0.0,7014.0,11702.0,0.404081633,0.532526475,0.500689655,0.2759,37.2338,-83.1745,,0.0,0.31334137,3
1434,Paul Mitchell the School-Louisville,3,1,0.0,0.0,11275.0,12000.0,0.462686567,,,0.5147,38.2503,-85.5788,15025.0,0.0,0.467225328,0
1435,Henderson Community College,1,1,0.0,0.0,6500.0,12553.5,0.573934837,0.653333333,0.708333333,0.2125,37.7977,-87.6501,,0.0,0.211388591,3
1436,Hopkinsville Community College,1,1,0.0,0.0,7234.0,11500.0,0.571593533,0.574117647,0.622107969,0.1936,36.8861,-87.4916,,0.0,0.210715702,3
1437,Daymar College-Paducah Main,3,2,0.0,0.0,17130.5,22622.0,0.277777778,0.231481481,0.546448087,,37.0676,-88.6324,24840.0,0.0,,1
1438,Jefferson Community and Technical College,1,1,0.0,0.0,7597.0,13314.5,0.455823764,0.532494046,0.602045353,0.1123,38.2475,-85.7535,,0.0,0.129974669,3
1439,Jenny Lea Academy of Cosmetology,3,1,0.0,0.0,7224.0,8272.0,0.497142857,0.507462687,,0.8333,36.8473,-83.3237,5137.0,0.0,0.696969697,0
1440,The Salon Professional Academy-Lexington,3,1,0.0,0.0,9500.0,13473.5,0.649350649,0.604651163,,0.7059,38.0324,-84.4905,9496.0,0.0,0.62162973,0
1441,National College-Lexington,3,2,0.0,0.0,14777.0,27042.5,0.261312217,0.275372605,0.450570962,,38.0288,-84.4191,19177.0,0.0,,1
1442,Kentucky Mountain Bible College,2,3,0.0,0.0,,,0.52173913,,1.0,,37.6043,-83.4377,9746.0,0.0,,0
1443,Kentucky State University,1,3,0.0,0.0,14750.0,34942.0,0.428334714,0.452282158,0.560830861,,38.2011,-84.8555,,0.0,,1
1444,Kentucky Wesleyan College,2,3,0.0,0.0,14000.0,23650.0,0.756578947,0.721804511,0.835365854,,37.7447,-87.122,15017.0,0.0,,2
1445,University of Kentucky,1,3,0.0,0.0,14000.0,20500.0,0.832143546,0.8797258,0.891694352,,38.0281,-84.5107,,0.0,,2
1446,Kentucky Christian University,2,3,0.0,0.0,9500.0,27000.0,0.757575758,0.715116279,0.831288344,,38.339,-82.9469,19616.0,0.0,,2
1447,Lexington Theological Seminary,2,4,0.0,0.0,,,,,,,38.0371,-84.5093,,0.0,,0
1448,Lindsey Wilson College,2,3,0.0,0.0,13931.0,19169.0,0.626373626,0.656387665,0.73096976,,37.1019,-85.2999,15572.0,0.0,,0
1449,Sullivan College of Technology and Design,3,2,0.0,0.0,15834.0,25500.0,0.527987897,0.641952984,0.695652174,,38.2003,-85.6885,29297.0,0.0,,1
1450,University of Louisville,1,3,0.0,0.0,13300.0,21500.0,0.778179498,0.820813397,0.856883647,,38.2158,-85.7588,,0.0,,2
1451,Louisville Presbyterian Theological Seminary,2,4,0.0,0.0,,,,,,,38.2369,-85.6857,,0.0,,0
1452,Madisonville Community College,1,1,0.0,0.0,7253.0,10481.0,0.643391521,0.684135977,0.629160063,0.3049,37.3627,-87.5121,,0.0,0.314754905,3
1453,Maysville Community and Technical College,1,1,0.0,0.0,8421.0,14636.0,0.360239163,0.473411154,0.535147392,0.2971,38.627,-83.8056,,0.0,0.30975702,3
1454,Mid-Continent University,2,3,0.0,0.0,9343.5,13835.0,0.718644068,0.748831776,0.802371542,,36.8154,-88.6484,27232.0,0.0,,2
1455,Midway College,2,3,0.0,1.0,16750.0,22845.0,0.719318182,0.733990148,0.826245443,,38.1444,-84.6793,19290.0,0.0,,2
1456,Morehead State University,1,3,0.0,0.0,14250.0,24093.0,0.655566768,0.682458387,0.718544085,,38.1885,-83.4297,,0.0,,2
1457,Murray State University,1,3,0.0,0.0,14875.0,21583.0,0.788243885,0.805788271,0.843659942,,36.6124,-88.3235,,0.0,,2
1458,Gateway Community and Technical College,1,1,0.0,0.0,9500.0,16012.0,0.409142212,0.528953229,0.578181818,0.3363,38.9611,-84.6295,,0.0,0.332842169,3
1459,Northern Kentucky University,1,3,0.0,0.0,15000.0,24458.5,0.757102273,0.761575179,0.811071849,,39.0292,-84.466,,0.0,,2
1460,Nutek Academy of Beauty Inc,3,1,0.0,0.0,,,,,,0.76,38.0755,-83.9494,8381.0,0.0,0.607823529,0
1461,Daymar College-Owensboro,3,2,0.0,0.0,13736.5,23563.0,0.265269245,0.305471125,0.461165049,,37.7378,-87.1438,23343.0,0.0,,1
1462,West Kentucky Community and Technical College,1,1,0.0,0.0,7033.0,11371.0,0.596048299,0.687702265,0.719033233,0.3814,37.0541,-88.6588,,0.0,0.36734898,3
1463,Pat Wilson's Beauty College,3,1,0.0,0.0,,8837.0,,,,0.814,37.8422,-87.5904,6409.0,0.0,0.846173077,0
1464,University of Pikeville,2,3,0.0,0.0,9500.0,19500.0,0.680589681,0.643734644,0.672877847,,37.4788,-82.5203,15084.0,0.0,,0
1465,Big Sandy Community and Technical College,1,1,0.0,0.0,7495.5,12654.0,0.423153693,0.531073446,0.551051051,0.1603,37.6876,-82.7784,,0.0,0.163368901,3
1466,Brown Mackie College-Louisville,3,2,0.0,0.0,12136.5,21599.0,0.289359316,0.546352584,0.70790378,,38.1573,-85.6967,19043.0,0.0,,1
1467,Empire Beauty School-Chenoweth,3,1,0.0,0.0,6392.5,8167.0,0.541509434,0.595419847,0.666666667,0.4615,38.2557,-85.6577,11434.0,0.0,0.418883784,0
1468,Saint Catharine College,2,2,0.0,0.0,14875.0,22750.0,0.674107143,0.729658793,0.735763098,,37.7088,-85.2614,19292.0,0.0,,2
1469,Empire Beauty School-Elizabethtown,3,1,0.0,0.0,7392.0,9522.0,0.473684211,0.502248876,0.564929694,0.3485,37.7,-85.8801,12055.0,0.0,0.337355422,3
1470,Empire Beauty School-Dixie,3,1,0.0,0.0,6569.0,8275.0,0.669099757,0.594855305,0.608695652,0.35,38.1671,-85.8309,12096.0,0.0,0.368435088,3
1471,Empire Beauty School-Florence,3,1,0.0,0.0,6406.0,9083.0,0.454248366,0.480769231,0.540880503,0.4255,39.011,-84.6274,11300.0,0.0,0.496626174,0
1472,Brown Mackie College-Northern Kentucky,3,2,0.0,0.0,12136.5,21599.0,0.289359316,0.546352584,0.70790378,,39.0419,-84.5717,18493.0,0.0,,1
1473,Somerset Community College,1,1,0.0,0.0,8500.0,15000.0,0.40474621,0.478384798,0.570655849,0.2489,37.0596,-84.6175,,0.0,0.237662516,3
1474,Southeast Kentucky Community and Technical College,1,1,0.0,0.0,6648.0,10630.5,0.525423729,0.574712644,0.594936709,0.2513,36.9713,-82.9949,,0.0,0.253363612,3
1475,Spalding University,2,3,0.0,0.0,19118.0,26980.5,0.689213894,0.747008547,0.82642998,,38.2432,-85.7596,17370.0,0.0,,2
1476,Spencerian College-Louisville,3,1,0.0,0.0,12385.0,18922.0,0.470103093,0.522029372,0.621676892,0.3872,38.1761,-85.8212,25201.0,0.0,0.433653086,1
1477,Sullivan University,3,2,0.0,0.0,12667.0,24625.0,0.494404213,0.547345375,0.663313923,,38.2128,-85.6705,23441.0,0.0,,1
1478,Thomas More College,2,3,0.0,0.0,19500.0,27000.0,0.827272727,0.810730253,0.860465116,,39.023,-84.5689,18889.0,0.0,,2
1479,Transylvania University,2,3,0.0,0.0,25000.0,27000.0,0.915942029,0.943452381,0.955801105,,38.0532,-84.4939,20488.0,0.0,,2
1480,Trend Setters' Academy of Beauty Culture-Louisville,3,1,0.0,0.0,5129.0,6336.0,0.360655738,0.469798658,0.510989011,0.5517,38.146,-85.8377,11987.0,0.0,0.523798413,0
1481,Union College,2,3,0.0,0.0,12250.0,,0.613259669,0.632754342,0.713333333,,36.8691,-83.888,17564.0,0.0,,0
1482,Western Kentucky University,1,3,0.0,0.0,15000.0,24431.0,0.663945961,0.738876854,0.792670683,,36.9857,-86.4559,,0.0,,2
1483,Central Louisiana Technical Community College,1,1,0.0,0.0,,,,,,0.6,31.2596,-92.445,,0.0,0.644997891,0
1484,American School of Business,3,1,0.0,0.0,9500.0,9500.0,0.431578947,0.373333333,0.357142857,0.5526,32.415,-93.725,13543.0,0.0,0.576907692,1
1485,Ayers Career College,3,1,0.0,0.0,9500.0,9500.0,0.3828125,0.365269461,0.444897959,0.9459,32.4183,-93.7982,20988.0,0.0,0.9527,1
1486,Baton Rouge General Medical Center-School of Nursing,2,1,0.0,0.0,17709.0,20862.0,,0.891089109,,,30.4497,-91.1528,,0.0,,2
1487,Baton Rouge General Medical Center-Radiologic Technology,2,0,0.0,0.0,17709.0,20862.0,,0.891089109,,,30.4483,-91.1536,,0.0,0.9,2
1488,Baton Rouge School of Computers,3,2,0.0,0.0,20000.0,,0.20754717,0.44,0.56779661,0.9302,30.4273,-91.0708,,0.0,0.89535,1
1489,Capital Area Technical College,1,1,0.0,0.0,,,,,,0.4083,30.4776,-91.1554,,0.0,0.45874433,3
1490,Bossier Parish Community College,1,2,0.0,0.0,8641.0,14435.0,0.425300515,0.482779456,0.545547074,0.1147,32.5396,-93.6469,,0.0,0.121055701,3
1491,Cameron College,3,1,0.0,0.0,3881.0,3881.0,0.163043478,,,0.6316,29.9656,-90.0882,9349.0,0.0,0.6974,0
1492,Centenary College of Louisiana,2,3,0.0,0.0,17125.0,25000.0,0.774336283,0.919678715,0.925925926,,32.483,-93.7315,18296.0,0.0,,2
1493,Cloyd's Beauty School 1 Inc,3,1,0.0,0.0,,,,,,0.75,32.4999,-92.127,2350.0,0.0,0.7143,0
1494,Crescent City Bartending School,3,1,0.0,0.0,4750.0,6166.5,0.244128114,0.318256579,0.43019943,0.793,29.9666,-90.0866,13851.0,0.0,0.804560606,1
1495,D'Jay's School of Beauty Arts and Sciences,3,1,0.0,0.0,6234.0,7027.0,0.5,0.368421053,0.5,0.5625,30.4622,-91.0716,14119.0,0.0,0.563087379,0
1496,Delgado Community College,1,1,0.0,0.0,9357.0,16932.0,0.512669323,0.561955367,0.664464142,0.1,29.9851,-90.104,,0.0,0.098682557,3
1497,Delta School of Business and Technology,3,2,0.0,0.0,11831.0,17766.0,0.33481153,0.308056872,0.418344519,0.5816,30.2287,-93.2143,17866.0,0.0,0.622114614,1
1498,Demmons School of Beauty,3,1,0.0,0.0,,,,,,0.48,30.2227,-93.2187,8308.0,0.0,0.507692308,0
1499,Denham Springs Beauty School,3,1,0.0,0.0,5500.0,8166.5,0.7,,,0.75,30.4846,-90.9448,9300.0,0.0,0.74165,0
1500,Dillard University,2,3,0.0,0.0,20000.0,32925.0,0.587057011,0.571616294,0.767423015,,29.9965,-90.0653,16233.0,0.0,,2
1501,Nunez Community College,1,1,0.0,0.0,3500.0,5500.0,0.608910891,0.693121693,0.595121951,0.1145,29.9542,-89.9589,,0.0,0.124209554,3
1502,Grambling State University,1,3,0.0,0.0,23750.0,38172.5,0.351401869,0.401363272,0.52918956,,32.5227,-92.7174,,0.0,,1
1503,Guy's Shreveport Academy of Cosmetology Inc,3,1,0.0,0.0,9500.0,9500.0,0.564935065,0.486111111,0.535,0.7742,32.4835,-93.7055,12291.0,0.0,0.70002625,0
1504,ITI Technical College,3,2,0.0,0.0,11711.0,15844.5,0.58037225,0.574257426,0.683651805,0.8151,30.3678,-91.0261,19211.0,0.0,0.784773491,0
1505,John Jay Beauty College,3,1,0.0,0.0,,,,,,0.7222,30.0196,-90.1085,4185.0,0.0,0.77775,0
1506,John Jay Beauty College,3,1,0.0,0.0,,,,,,0.6552,30.0073,-90.2303,8874.0,0.0,0.656929927,0
1507,Louisiana State University Health Sciences Center-New Orleans,1,3,0.0,0.0,15000.0,16229.0,0.965333333,,0.953002611,,29.9573,-90.0831,,0.0,,2
1508,Louisiana State University-Alexandria,1,3,0.0,0.0,9000.0,17750.0,0.649621212,0.626687847,0.683356841,,31.1786,-92.4144,,0.0,,0
1509,Louisiana State University and Agricultural & Mechanical College,1,3,0.0,0.0,13000.0,19500.0,0.88805668,0.897039412,0.897652186,,30.5521,-91.1967,,0.0,,2
1510,Louisiana State University-Eunice,1,2,0.0,0.0,7704.0,11460.0,0.588836478,0.634971797,0.680412371,0.1004,30.4733,-92.4345,,0.0,0.086518188,3
1511,Louisiana State University-Shreveport,1,3,0.0,0.0,12500.0,20322.0,0.680525164,0.665615142,0.693836978,,32.4288,-93.7038,,0.0,,0
1512,Acadiana Technical College-Lafayette Campus,1,1,0.0,0.0,1750.0,,,,,0.3349,30.2186,-92.0509,,0.0,0.305275126,3
1513,Aveda Institute-Baton Rouge,3,1,0.0,0.0,9833.0,12500.0,0.613496933,0.748251748,0.827380952,0.7931,30.4255,-91.0538,13719.0,0.0,0.843265405,0
1514,Aveda Institute-Lafayette,3,1,0.0,0.0,8500.0,9416.0,0.838235294,0.726495726,0.765517241,0.7121,30.2062,-92.0421,14506.0,0.0,0.774170323,0
1515,Louisiana Academy of Beauty,3,1,0.0,0.0,3500.0,4500.0,0.535714286,0.678571429,0.620689655,0.6111,30.4957,-92.4106,8217.0,0.0,0.567144776,0
1516,Louisiana College,2,3,0.0,0.0,11750.0,22707.0,0.778864971,0.867276888,0.877431907,,31.3223,-92.4256,11611.0,0.0,,2
1517,Opelousas School of Cosmetology Inc,3,1,0.0,0.0,,,,,,1.0,30.5311,-92.0781,10089.0,0.0,0.571426531,0
